"id","version","is_active","created_by","updated_by","created_at","updated_at","name","description","summary","location","geo_location","meta_description","meta_keywords","meta_title","is_approved","approved_by","approved_at","reference","quantity","reserved","sold","popular","trending","rating","low_stock_threshold","price","weight","purchased_price","discount","wholesale_price","additional_shipping_cost","on_sale","is_virtual","is_pack","image","shop_id","category_id","user_id","merchant_id","brand_id","is_refundable"
"0f24a59b-67cf-477d-8515-4e47ec276429",3,"0",ca6a90e0-3a53-43ae-b262-a067d331b9cd,ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:15:29.410,2021-12-11 09:33:54.030,Ginger(আদা),Ginger(আদা),Ginger(আদা),"Daffodil International University Administrative Building, Dhaka 1215, Bangladesh","(23.752707143927875,90.37769794464111)",Ginger(আদা),Ginger(আদা),Ginger(আদা),"1",ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:33:54.030,E-1639214002021,3,0,0,0,0,0.00,3,85.000000,1.000000,85.000000,0.000000,85.000000,0.00,"1","0","0","{""cover"": ""images(27)-1639214112984.jpeg"", ""gallery"": []}","77b68d0e-73b8-453c-9c4e-4b4c133539ce",e8d6e611-3ec9-464e-b834-97e3d773a473,ca6a90e0-3a53-43ae-b262-a067d331b9cd,,,"0"
"7aaef928-ea4e-4f67-b870-e87b2fba99ff",3,"0",ca6a90e0-3a53-43ae-b262-a067d331b9cd,ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 07:10:38.412,2021-12-11 09:33:54.030,Fresh soybean oil,Fresh soybean oil,Fresh soybean,"Daffodil International University Administrative Building, Dhaka 1215, Bangladesh","(23.752707143927875,90.37769794464111)",Fresh soybean,Fresh soybean,Fresh soybean,"1",ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:33:54.030,E-1639206531897,200,0,0,0,0,0.00,3,148.000000,1.000000,148.000000,0.000000,148.000000,0.00,"1","0","0","{""cover"": ""images(18)-1639206600279.jpeg"", ""gallery"": []}","77b68d0e-73b8-453c-9c4e-4b4c133539ce",e8d6e611-3ec9-464e-b834-97e3d773a473,ca6a90e0-3a53-43ae-b262-a067d331b9cd,,,"0"
"23a3d5d7-82b3-4198-81d6-5bec56c3b67c",3,"0",ca6a90e0-3a53-43ae-b262-a067d331b9cd,ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:18:16.660,2021-12-11 09:33:54.030,Garlic(রসুন),Garlic(রসুন),Garlic(রসুন),"Daffodil International University Administrative Building, Dhaka 1215, Bangladesh","(23.752707143927875,90.37769794464111)",Garlic(রসুন),Garlic(রসুন),Garlic(রসুন),"1",ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:33:54.030,E-1639214222944,5,0,0,0,0,0.00,3,135.000000,1.000000,135.000000,0.000000,135.000000,0.00,"1","0","0","{""cover"": ""images(28)-1639214280784.jpeg"", ""gallery"": []}","77b68d0e-73b8-453c-9c4e-4b4c133539ce",e8d6e611-3ec9-464e-b834-97e3d773a473,ca6a90e0-3a53-43ae-b262-a067d331b9cd,,,"0"
"9e7cb2f9-e87e-4df3-8d92-d5a5a2e112c2",3,"0",ca6a90e0-3a53-43ae-b262-a067d331b9cd,ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:21:02.310,2021-12-11 09:33:54.030,Egg(ডিম),Egg(ডিম),Egg(ডিম),"Daffodil International University Administrative Building, Dhaka 1215, Bangladesh","(23.752707143927875,90.37769794464111)",Egg(ডিম),Egg(ডিম),Egg(ডিম),"1",ca6a90e0-3a53-43ae-b262-a067d331b9cd,2021-12-11 09:33:54.030,E-1639214372386,12,0,0,0,0,0.00,3,120.000000,12.000000,120.000000,0.000000,120.000000,0.00,"1","0","0","{""cover"": ""licensed-image-1639214447231.jpeg"", ""gallery"": []}","77b68d0e-73b8-453c-9c4e-4b4c133539ce",e8d6e611-3ec9-464e-b834-97e3d773a473,ca6a90e0-3a53-43ae-b262-a067d331b9cd,,,"0"
